RMS_Ia,RMS_Ib,RMS_Ic,Peak_Ia,Peak_Ib,Peak_Ic,Std_Ia,Std_Ib,Std_Ic,Crest_Ia,Crest_Ib,Crest_Ic,THD_Ia,THD_Ib,THD_Ic,I0_Zero,I1_Pos,I2_Neg,Unbalance,Energy_a_D1,Energy_a_D2,Energy_a_D3,Energy_a_D4,Energy_a_D5,Energy_b_D1,Energy_b_D2,Energy_b_D3,Energy_b_D4,Energy_b_D5,Energy_c_D1,Energy_c_D2,Energy_c_D3,Energy_c_D4,Energy_c_D5,Entropy_D1_a,Entropy_D2_a,Entropy_D3_a,Entropy_D4_a,Entropy_D5_a,Var_D1_a,Var_D2_a,Var_D3_a,Var_D4_a,Var_D5_a,Std_D1_a,Std_D2_a,Std_D3_a,Std_D4_a,Std_D5_a,Load_Power,Fault_Percent,Scenario_ID,Label
13804.7087232049,13804.7205493721,13804.7082296482,19468.4693577251,19518.0263884988,19514.2126739395,13891.8055388829,13891.8174415261,13891.8050439924,1.41027744576746,1.41386609882418,1.41359109872594,13184151.4533329,7374179.39299606,4598593.02104296,0.0164794807976478,0.12774979715539,0.111572667866272,0.873368649897416,125485.952159084,40998330.4074742,394636359.316842,5049223285.34084,17872688861.406,77639.2189282544,19682999.67558,115432997.450748,4040770725.40651,26542765026.2972,6625.05386030472,4203483.90896347,205332465.844157,2308085679.29533,26139095002.3827,2.40429119467609,2.36230835844114,1.98885981546456,2.88623331450053,2.36865775354807,2987.72959105567,1695962.69986717,25093764.9193899,504303928.254072,2233727060.55627,54.6601279824304,1302.29132680333,5009.3677165277,22456.7123206865,47262.3217855013,12000000,0.15,141,1
13803.5499462125,13804.7197074484,13804.7083125207,19468.46634152,19518.0263884988,19514.2297452056,13890.6393197495,13891.8165944085,13891.8051273342,1.41039561687984,1.4138661850532,1.41359232686623,4535.87575058841,1351582.73927789,1997838.24402307,81.1713850867989,81.5285266547304,80.7557569438594,0.990521480730987,129370.929438249,41010581.5809124,394288948.869644,5048305725.585,17873693285.9783,77620.4316451379,19683015.2150897,115432553.752438,4040768744.14746,26542771659.3019,6622.7439918435,4203517.49255306,205332629.987178,2308085020.28654,26139082967.8972,2.56073744459108,2.36670145151472,1.98508922384355,2.8861004465224,2.36842360860587,3077.38618963486,1697156.91257369,25080692.0433568,504207713.883628,2233852497.68119,55.4741939070309,1302.74975055599,5008.06270361672,22454.5699999717,47263.6487977937,12000000,0.15,141,1
13802.3672674979,13804.715956992,13804.7092423536,19466.374028652,19517.9920133691,19514.2297452056,13889.449267245,13891.8128204072,13891.806062928,1.41036487809536,1.41386407907099,1.413592231652,6044.21963050882,7519174.44130053,5618694.16296295,60.9872495949153,60.8425089425027,60.8554828257918,1.00021323715137,151809.822616824,40596240.573363,397622333.826599,5049275982.8876,17866910022.2627,77625.393837552,19683233.7171487,115432642.767828,4040771275.23635,26542745228.5513,6623.99729087978,4203484.86127198,205331524.164262,2308086491.63554,26139098730.3797,2.41996236288895,2.36710149721822,1.98326124152865,2.88678057119744,2.36891619849861,3612.05578112038,1680380.53336914,25284803.5065123,504319277.401923,2232999500.48696,60.1003808733388,1296.29492530409,5028.39969637581,22457.0540677517,47254.6241175079,12000000,0.15,141,1
13802.3423648202,13804.7137060795,13804.7106242895,19466.7427901466,19517.9927781764,19514.2242336041,13889.4241690672,13891.8105552863,13891.8074536147,1.41039414003843,1.41386436500895,1.41359169088765,118978.256429904,28399420.7929428,6448820.32505347,3.04995352900969,3.12741043599765,3.10436742579622,0.992631920026806,125450.766805742,40983156.8791398,394519420.600596,5047380378.31688,17866696307.5631,77643.6750499753,19682874.8177609,115433669.36159,4040770775.9769,26542745989.762,6628.70370807291,4203526.06281307,205333676.696484,2308086681.32311,26139099041.5007,2.40433805888897,2.36231710150728,1.98885606471025,2.88623379729044,2.36860845415041,2986.89073747408,1695336.52940632,25086344.8181946,504119924.153816,2232977813.88739,54.6524540846436,1302.0508935546,5008.62703923886,22452.6150849699,47254.3946515813,12000000,0.15,141,1
13802.3421874542,13804.7143673911,13804.7117173592,19467.1066380711,19517.994328906,19514.2165121319,13889.4239453637,13891.811220758,13891.8085536687,1.41042051948009,1.41386440961144,1.41359101962217,119052.470241796,14515663.6443971,3787388.11490567,3.01976367277827,3.12990121545999,3.12873198861777,0.999626433308359,125451.047536434,40983159.3674727,394519568.921427,5047378658.36794,17866695956.8693,77643.6825689697,19682877.5107956,115433727.071446,4040770004.82731,26542748604.6569,6628.39479693975,4203524.91012636,205333638.713503,2308085793.04123,26139106548.0299,2.40435908299728,2.3623184104303,1.98885730173105,2.88623369986641,2.36860839177707,2986.89764523765,1695336.44227057,25086355.5349142,504119757.334813,2232977770.75083,54.6525172818019,1302.05086009363,5008.62810906482,22452.611370057,47254.3941951521,12000000,0.15,141,1
13802.3430065343,13804.7148085488,13804.7126976182,19467.4655985528,19517.9960956478,19514.2071722951,13889.4247153612,13891.8116646821,13891.809540209,1.41044644299425,1.41386449240958,1.41359024267575,121386.419202425,16753248.1340007,4545715.97840407,2.97336806159858,3.06741491001101,3.05827873145138,0.997021538061311,125451.096912773,40983155.6789543,394519525.655929,5047378299.87901,17866694216.24,77643.7341614213,19682881.1987372,115433774.382335,4040769720.9817,26542749975.5578,6628.03497283059,4203524.47600716,205333552.491456,2308087491.59777,26139106562.2296,2.40436283232365,2.36231839823876,1.98885735512731,2.88623365523242,2.36860841065986,2986.89887804115,1695336.28848779,25086352.7909135,504119719.977135,2232977553.18842,54.6525285603617,1302.05080103957,5008.62783513743,22452.6105381342,47254.3918931184,12000000,0.15,141,1
13802.3437851262,13804.7149817477,13804.713419695,19467.8195312083,19517.9978033062,19514.196850636,13889.4254361203,13891.8118389577,13891.8102669375,1.41047200636948,1.41386459837182,1.4135894210448,122607.696753445,19744596.8900459,3390919.49676314,2.9120437486726,3.04608504112256,3.05170862172514,1.0018461666456,125451.392096232,40983154.8006988,394519550.688743,5047377729.84926,17866694420.6447,77643.7793595818,19682883.0629536,115433800.993917,4040769568.89007,26542750537.5085,6627.29214184024,4203522.19666134,205333529.122366,2308086559.56764,26139112145.9197,2.40438576127064,2.36231893080386,1.98885781301452,2.8862336198889,2.36860838007831,2986.90615593044,1695336.1751647,25086354.8844232,504119664.734953,2232977579.04116,54.6525951436017,1302.05075752242,5008.62804412777,22452.6093079391,47254.392166667,12000000,0.15,141,1
13802.344883815,13804.7149750152,13804.7139616903,19468.1682411661,19517.999263535,19514.1861148062,13889.4264708775,13891.8118321682,13891.8108124419,1.41049715863824,1.4138647048389,1.41358858785197,124844.480724461,23811438.8680673,4395662.10220114,2.87989827557764,2.98502586423064,2.98205479652985,0.99900467606114,125451.307447529,40983138.2568726,394519490.390568,5047377401.20417,17866693820.1875,77643.8662714794,19682877.3063721,115433812.831141,4040769370.90638,26542750305.1426,6626.68759776002,4203520.01555279,205333456.138678,2308088088.26126,26139110579.5208,2.40437598896128,2.36231895175734,1.98885764458681,2.88623358777206,2.36860836550952,2986.90406541095,1695335.47651898,25086350.4941807,504119631.093573,2232977504.06424,54.6525760180703,1302.05048923572,5008.62760585978,22452.6085587749,47254.3913733341,12000000,0.15,141,1
13804.711080596,13804.845143057,13804.9110554416,19468.4736377561,19518.0230906104,19514.2149425075,13891.8079098732,13891.9428218484,13892.0091467969,1.41027751497973,1.41385309928136,1.41357049416232,250471.11786767,129996.40463282,85669.6921232005,0.0358281757671122,6.34061398717384,6.76230546980466,1.06650641144278,126869.425105348,40989747.4156959,394743715.866326,5049268891.5766,17872700135.7105,75901.9972660786,19688595.5614017,115346158.166643,4040755746.86527,26542798908.9456,7611.11097575462,4200225.34455435,205528255.853026,2308202419.06994,26139179680.4676,2.40730205536564,2.36245296218364,1.98863340212619,2.88624837673916,2.36866521501513,3020.63246479408,1695644.27975072,25100558.9782358,504308780.821564,2233728334.46333,54.960280792533,1302.16906726842,5010.04580600176,22456.8203631227,47262.3352624828,12000000,0.15,142,1
13804.7086810602,13804.7205978986,13804.7080802612,19468.4693577251,19518.0263884988,19514.2126739395,13891.8054964738,13891.8174903593,13891.8048936638,1.41027745007292,1.41386609385415,1.41359111402306,13031303.2470634,7438464.05405459,4590453.37772216,0.014291871270795,0.124566080083505,0.115385614728191,0.926300439500384,125485.597225149,40998397.2139039,394636359.121369,5049223604.96206,17872689272.5474,77639.0120917753,19683034.8272673,115432979.84191,4040771036.72709,26542766653.3029,6624.95187027778,4203510.20421707,205332498.648549,2308085536.23211,26139092514.5525,2.40428829794276,2.362308571501,1.98885980956726,2.88623334954879,2.36865782755907,2987.72113969473,1695965.48346946,25093764.9056501,504303960.177226,2233727111.94828,54.6600506740959,1302.29239553545,5009.36771515628,22456.7130314573,47262.3223291903,12000000,0.15,142,1
13804.7086924828,13804.7204786776,13804.7083422611,19468.46634152,19518.0263884988,19514.2041465285,13891.8055080356,13891.8173703697,13891.8051573663,1.41027723041496,1.41386610606465,1.4135904694769,11017552.3994846,15573851.3219703,32432058.5641333,0.019876766085972,0.0384049604973509,0.0595137425786055,1.54963686481881,125467.375447773,40998234.7222333,394635475.281097,5049224617.51028,17872688174.29,77620.2626079336,19683006.9130683,115432216.9482,4040772490.40607,26542763045.6273,6622.75816355159,4203514.19609166,205332450.507442,2308085600.91178,26139090704.4605,2.40426725857907,2.36230965177918,1.98886270251444,2.88623321763205,2.3686578505429,2987.28733747227,1695958.77388775,25093710.9367866,504304060.434723,2233726975.16749,54.6560823465446,1302.28981946714,5009.36232835942,22456.7152636961,47262.3208821519,12000000,0.15,142,1
13804.4079535058,13804.7253825092,13804.7086784788,19468.4621805554,19518.0462945388,19514.2020730604,13891.5026790601,13891.8223050848,13891.8054957421,1.41030765289801,1.41386704579205,1.41359028484842,5448.61846352947,2236184.05378988,5189190.83092223,67.6303573831423,67.6161946213735,67.4388770814537,0.997377587707904,129387.168705319,41010725.902536,395339104.885708,5043851608.02864,17879712859.5162,77633.4493796887,19683062.9257004,115432531.31665,4040779812.72779,26542771287.3639,6624.87171829616,4203612.61618503,205333310.141113,2308086555.17727,26139096126.131,2.56069949630054,2.36670782182889,1.99614833293824,2.88635530764724,2.36838603204855,3078.84972076756,1695775.60505781,25142098.6374882,503768008.258684,2234605278.66098,55.487383437747,1302.21949188983,5014.18972890817,22444.7768591867,47271.6117628855,12000000,0.15,142,1
13803.3040267507,13804.7216460241,13804.7109247951,19467.9624721932,19518.0462945388,19514.1815128656,13890.3918870195,13891.8185448954,13891.8077563539,1.41038424093713,1.41386742847946,1.41358856546685,4823.99475845918,2218588.81201018,1832469.58954811,76.4184638997673,76.3833408071437,76.1099127047646,0.996420317578548,129405.014204355,41010696.0357563,395039067.581246,5049585998.77115,17861421137.4227,77650.6313908693,19683152.741701,115432531.725228,4040766863.74816,26542767653.7297,6623.99202035697,4203492.78897864,205332503.388263,2308085121.81834,26139110281.0528,2.56056815434564,2.36670064701844,1.99290335027546,2.8859744551361,2.36866696137206,3079.27291215651,1695773.88903945,25130705.1436494,504348701.732495,2232317627.97858,55.4911967086358,1302.21883300751,5013.05347504386,22457.7091826503,47247.4086906211,12000000,0.15,142,1
13802.5001722543,13804.7127068161,13804.7122015892,19467.2263844258,19518.0425733576,19514.1860585611,13889.5829348011,13891.8095492435,13891.8090412856,1.41041305136577,1.4138680744671,1.4135887640102,119599.297430848,10390374.9399291,30317657.2874346,3.10243572640074,3.06686858123524,3.06372489838851,0.998974953519051,125466.263561056,40982775.1336052,394515211.566968,5047364361.19681,17866752778.2975,77656.7265710864,19682912.1082084,115433030.202015,4040769004.25103,26542742851.7682,6624.92843082092,4203480.04124641,205333160.204294,2308086745.15087,26139103310.4352,2.40412669842643,2.36232384741396,1.98886154698653,2.88623119064857,2.36860659825214,2987.26099510033,1695319.5578298,25086076.6066462,504118319.717493,2232984894.65173,54.6558413630266,1302.04437629053,5008.60026421017,22452.579355555,47254.4695732767,12000000,0.15,142,1
13802.4975722311,13804.7131569639,13804.7125801207,19467.5823323012,19518.0388474286,19514.1917396379,13889.5802659357,13891.810002291,13891.8094221847,1.41043910570704,1.41386775846063,1.41358913678066,121453.967895748,7044357.00507747,9648839.16962173,3.04263405077694,3.05814859858283,2.99240831809257,0.978503241954717,125451.029873666,40982575.6755361,394515219.359744,5047365319.78872,17866750105.9395,77647.3853136112,19682783.173859,115433182.06976,4040770193.89025,26542749716.743,6627.33328833315,4203521.4738291,205333212.838006,2308086585.69373,26139105724.0554,2.40427022615048,2.36231982349473,1.98886137372513,2.8862313252784,2.36860679892673,2986.89844271987,1695311.2918066,25086077.3864178,504118415.924042,2232984560.39659,54.6525245777345,1302.04120203879,5008.60034205343,22452.5814979935,47254.4660365196,12000000,0.15,142,1
13802.4949215843,13804.7135363139,13804.7132027796,19467.9335166335,19518.0339274774,19514.1981961885,13889.5775376337,13891.8103840988,13891.8100487341,1.41046482010942,1.41386736321144,1.41358954072724,122900.072441964,7632936.59545705,8144588.92766727,2.99764010280189,2.99705428100192,2.99202191340442,0.998320895410736,125450.063895699,40982561.463838,394515192.962635,5047364068.60373,17866745592.1936,77643.4082041604,19682736.6352579,115433213.601586,4040769962.58578,26542754021.4917,6626.17450911594,4203521.36922825,205333187.471808,2308086748.28043,26139108133.3269,2.40434718959199,2.36232047090633,1.98886090762353,2.88623153763587,2.36860690824597,2986.87500510922,1695310.99101657,25086075.430119,504118292.25479,2232983995.87608,54.652310153453,1302.04108653167,5008.60014675948,22452.5787439837,47254.4600633218,12000000,0.15,142,1
13802.4938726864,13804.7136984361,13804.7138218387,19468.2797970659,19518.0283713839,19514.2062433411,13889.5764127702,13891.8105473026,13891.8106716476,1.4104900155465,1.41386694412902,1.41359006026406,124428.642070449,7362501.80650768,6024699.62565899,2.94848849363226,2.98169970434778,2.94700060131149,0.98836264329849,125448.072021257,40982523.7343618,394515219.248566,5047363235.46049,17866744700.6475,77638.0320380579,19682699.901847,115433260.421392,4040770127.62566,26542755948.8765,6629.58116204239,4203545.51749624,205333312.256756,2308086779.02796,26139111681.3962,2.40431705574252,2.36232267987356,1.9888608740551,2.88623158874231,2.36860689760209,2986.82745471667,1695309.52037334,25086076.7068245,504118209.201741,2232983884.20888,54.6518751253484,1302.04052178622,5008.6002742108,22452.5768944623,47254.4588817698,12000000,0.15,142,1
13804.711080596,13804.845143057,13804.9110554416,19468.4736377561,19518.0230906104,19514.2149425075,13891.8079098732,13891.9428218484,13892.0091467969,1.41027751497973,1.41385309928136,1.41357049416232,250471.11786767,129996.40463282,85669.6921232005,0.0358281757671122,6.34061398717384,6.76230546980466,1.06650641144278,126869.425105348,40989747.4156959,394743715.866326,5049268891.5766,17872700135.7105,75901.9972660786,19688595.5614017,115346158.166643,4040755746.86527,26542798908.9456,7611.11097575462,4200225.34455435,205528255.853026,2308202419.06994,26139179680.4676,2.40730205536564,2.36245296218364,1.98863340212619,2.88624837673916,2.36866521501513,3020.63246479408,1695644.27975072,25100558.9782358,504308780.821564,2233728334.46333,54.960280792533,1302.16906726842,5010.04580600176,22456.8203631227,47262.3352624828,12000000,0.15,143,1
13804.7086810602,13804.7205978986,13804.7080802612,19468.4693577251,19518.0263884988,19514.2126739395,13891.8054964738,13891.8174903593,13891.8048936638,1.41027745007292,1.41386609385415,1.41359111402306,13031303.2470634,7438464.05405459,4590453.37772216,0.014291871270795,0.124566080083505,0.115385614728191,0.926300439500384,125485.597225149,40998397.2139039,394636359.121369,5049223604.96206,17872689272.5474,77639.0120917753,19683034.8272673,115432979.84191,4040771036.72709,26542766653.3029,6624.95187027778,4203510.20421707,205332498.648549,2308085536.23211,26139092514.5525,2.40428829794276,2.362308571501,1.98885980956726,2.88623334954879,2.36865782755907,2987.72113969473,1695965.48346946,25093764.9056501,504303960.177226,2233727111.94828,54.6600506740959,1302.29239553545,5009.36771515628,22456.7130314573,47262.3223291903,12000000,0.15,143,1
13804.7086924828,13804.7204786776,13804.7083422611,19468.46634152,19518.0263884988,19514.2041465285,13891.8055080356,13891.8173703697,13891.8051573663,1.41027723041496,1.41386610606465,1.4135904694769,11017552.3994846,15573851.3219703,32432058.5641333,0.019876766085972,0.0384049604973509,0.0595137425786055,1.54963686481881,125467.375447773,40998234.7222333,394635475.281097,5049224617.51028,17872688174.29,77620.2626079336,19683006.9130683,115432216.9482,4040772490.40607,26542763045.6273,6622.75816355159,4203514.19609166,205332450.507442,2308085600.91178,26139090704.4605,2.40426725857907,2.36230965177918,1.98886270251444,2.88623321763205,2.3686578505429,2987.28733747227,1695958.77388775,25093710.9367866,504304060.434723,2233726975.16749,54.6560823465446,1302.28981946714,5009.36232835942,22456.7152636961,47262.3208821519,12000000,0.15,143,1
13804.708922118,13804.7199989878,13804.707928831,19468.4621805554,19518.0243770818,19514.2020730604,13891.8057391952,13891.8168876675,13891.8047413453,1.4102769055393,1.41386600948899,1.41359036161172,10533467.4310815,20895600.036778,20542069.2864435,0.00309291803702907,0.049736830194325,0.0554559801189041,1.11498822707908,125485.692961081,40998400.1082391,394636338.805767,5049224422.08767,17872689253.2757,77638.7291067849,19683060.17069,115433053.595358,4040772597.2827,26542763980.2743,6625.05730677316,4203541.56875323,205332675.306241,2308085435.45376,26139089340.7835,2.40430281121976,2.362308626747,1.98885959211828,2.88623327825823,2.36865783812434,2987.72303856636,1695965.76427228,25093762.6257585,504304041.12844,2233727109.57325,54.6600680439236,1302.29250334642,5009.36748759347,22456.7148338407,47262.3223040642,12000000,0.15,143,1
13804.7087383544,13804.7196982348,13804.7081985203,19468.4580873448,19518.027796704,19514.2000168256,13891.8055543329,13891.8165849996,13891.8050127857,1.41027662780414,1.41386628800581,1.41359018504407,13354695.9605599,7171680.74832217,4729340.43327359,0.00388063311287021,0.107057408277294,0.129939261884817,1.21373442506898,125485.589188655,40998400.9389229,394636337.857983,5049223649.5046,17872689514.7882,77638.8683082164,19683062.8279841,115433037.136768,4040771561.09791,26542762591.6285,6624.87596112006,4203511.22419111,205332524.963071,2308085612.52759,26139093082.5445,2.40429278008312,2.36230890020232,1.98885953873479,2.88623333444626,2.3686578165972,2987.72087381059,1695965.70125111,25093764.208136,504303964.14918,2233727142.22011,54.6600482419344,1302.29247915017,5009.36764553531,22456.7131198931,47262.3226494436,12000000,0.15,143,1
13804.7087503357,13804.7197102922,13804.7082560467,19468.4552547113,19518.027796704,19514.191705919,13891.805566451,13891.8165971173,13891.805070719,1.41027642138686,1.41386628677091,1.4135895771192,11049757.4300566,16356987.5451645,37830081.4187365,0.00410493975498009,0.0507461310242075,0.0504113217703572,0.993402270338781,125471.212555614,40998217.1854251,394635812.519731,5049224764.9126,17872688228.4789,77631.88291917,19682951.5008269,115432756.165071,4040772559.03886,26542762871.5782,6622.80758101984,4203516.11879093,205332459.104727,2308085631.0133,26139090036.4854,2.4042759270099,2.3623100296618,1.98886198745625,2.88623326427944,2.36865787415927,2987.37861636951,1695958.14702214,25093732.2567137,504304076.07175,2233726981.49734,54.6569173698033,1302.28957878889,5009.36445636707,22456.7156118554,47262.320949117,12000000,0.15,143,1
13804.4052036572,13804.725520181,13804.7053877031,19468.4512743973,19518.0476570636,19514.189821825,13891.4999096053,13891.822443617,13891.8021843293,1.41030714378331,1.41386713039172,1.41358973435302,5446.13536359437,2404150.02780015,2960571.39985183,67.6248382675926,67.7067456650103,67.4462725102457,0.996152921659337,129386.105805413,41010497.7961744,395339112.43344,5043854113.03033,17879708399.5818,77631.5671967047,19683011.3690662,115432662.078265,4040780505.98518,26542773417.6843,6625.02618133807,4203514.40606455,205332406.346518,2308085955.70665,26139084418.7476,2.56079154596449,2.36669817063141,1.99614853727219,2.8863553796723,2.36838626196748,3078.82326300211,1695766.13778355,25142098.7594382,503768258.252562,2234604721.18211,55.4871450247903,1302.21585683156,5014.18974106866,22444.7824282741,47271.6058663349,12000000,0.15,143,1
13803.3006304399,13804.7218220536,13804.7077809178,19467.973289181,19518.0476570636,19514.169704342,13890.388467651,13891.8187220283,13891.8045927485,1.41038537161532,1.41386750915058,1.4135880319985,4823.14867863379,2314481.54017726,1832408.45275549,76.4142264143019,76.4537953937401,76.0835832800489,0.99515770130463,129398.613249062,41010629.8526524,395039048.558405,5049583069.707,17861412831.4312,77649.0272023982,19683134.0240085,115432594.455323,4040766731.66879,26542769593.0821,6624.27879190909,4203510.66459451,205332325.917412,2308083100.45146,26139098249.4546,2.56067636336219,2.36670355356559,1.99290341911635,2.88597489512795,2.36866722276321,3079.1222517782,1695772.02741245,25130700.1097847,504348410.335898,2232316589.39875,55.4898391759987,1302.21811821693,5013.05297296814,22457.7026949752,47247.3976997543,12000000,0.15,143,1
13802.4984291212,13804.7128389712,13804.713036644,19467.2160092053,19518.0439138308,19514.1743676727,13889.5811822832,13891.8096822238,13891.8098816848,1.41041247779694,1.41386815803446,1.41358783162484,119664.984891148,9427293.1366834,21936362.5512021,3.09664074948743,3.08577189899084,3.04566047499188,0.987001170108498,125451.882647236,40982605.5068689,394515195.905326,5047364775.04722,17866749833.3023,77652.281831462,19682860.9346182,115433134.593672,4040769450.51186,26542745026.8787,6626.89501950057,4203514.78796601,205333304.481452,2308086943.0084,26139107154.7243,2.40430968108174,2.3623207368298,1.98886145789385,2.8862313552261,2.36860680020795,2986.91845833621,1695312.70441115,25086075.1282689,504118361.595183,2232984526.46166,54.6527076944611,1302.04174449637,5008.60011662629,22452.5802881358,47254.4656774539,12000000,0.15,143,1
13804.711080596,13804.845143057,13804.9110554416,19468.4736377561,19518.0230906104,19514.2149425075,13891.8079098732,13891.9428218484,13892.0091467969,1.41027751497973,1.41385309928136,1.41357049416232,250471.11786767,129996.40463282,85669.6921232005,0.0358281757671122,6.34061398717384,6.76230546980466,1.06650641144278,126869.425105348,40989747.4156959,394743715.866326,5049268891.5766,17872700135.7105,75901.9972660786,19688595.5614017,115346158.166643,4040755746.86527,26542798908.9456,7611.11097575462,4200225.34455435,205528255.853026,2308202419.06994,26139179680.4676,2.40730205536564,2.36245296218364,1.98863340212619,2.88624837673916,2.36866521501513,3020.63246479408,1695644.27975072,25100558.9782358,504308780.821564,2233728334.46333,54.960280792533,1302.16906726842,5010.04580600176,22456.8203631227,47262.3352624828,12000000,0.18,144,1
13804.7087232049,13804.7205493721,13804.7082296482,19468.4693577251,19518.0263884988,19514.2126739395,13891.8055388829,13891.8174415261,13891.8050439924,1.41027744576746,1.41386609882418,1.41359109872594,13184151.4533329,7374179.39299606,4598593.02104296,0.0164794807976478,0.12774979715539,0.111572667866272,0.873368649897416,125485.952159084,40998330.4074742,394636359.316842,5049223285.34084,17872688861.406,77639.2189282544,19682999.67558,115432997.450748,4040770725.40651,26542765026.2972,6625.05386030472,4203483.90896347,205332465.844157,2308085679.29533,26139095002.3827,2.40429119467609,2.36230835844114,1.98885981546456,2.88623331450053,2.36865775354807,2987.72959105567,1695962.69986717,25093764.9193899,504303928.254072,2233727060.55627,54.6601279824304,1302.29132680333,5009.3677165277,22456.7123206865,47262.3217855013,12000000,0.18,144,1
13803.5499462125,13804.7197074484,13804.7083125207,19468.46634152,19518.0263884988,19514.2297452056,13890.6393197495,13891.8165944085,13891.8051273342,1.41039561687984,1.4138661850532,1.41359232686623,4535.87575058841,1351582.73927789,1997838.24402307,81.1713850867989,81.5285266547304,80.7557569438594,0.990521480730987,129370.929438249,41010581.5809124,394288948.869644,5048305725.585,17873693285.9783,77620.4316451379,19683015.2150897,115432553.752438,4040768744.14746,26542771659.3019,6622.7439918435,4203517.49255306,205332629.987178,2308085020.28654,26139082967.8972,2.56073744459108,2.36670145151472,1.98508922384355,2.8861004465224,2.36842360860587,3077.38618963486,1697156.91257369,25080692.0433568,504207713.883628,2233852497.68119,55.4741939070309,1302.74975055599,5008.06270361672,22454.5699999717,47263.6487977937,12000000,0.18,144,1
13802.3672674979,13804.715956992,13804.7092423536,19466.374028652,19517.9920133691,19514.2297452056,13889.449267245,13891.8128204072,13891.806062928,1.41036487809536,1.41386407907099,1.413592231652,6044.21963050882,7519174.44130053,5618694.16296295,60.9872495949153,60.8425089425027,60.8554828257918,1.00021323715137,151809.822616824,40596240.573363,397622333.826599,5049275982.8876,17866910022.2627,77625.393837552,19683233.7171487,115432642.767828,4040771275.23635,26542745228.5513,6623.99729087978,4203484.86127198,205331524.164262,2308086491.63554,26139098730.3797,2.41996236288895,2.36710149721822,1.98326124152865,2.88678057119744,2.36891619849861,3612.05578112038,1680380.53336914,25284803.5065123,504319277.401923,2232999500.48696,60.1003808733388,1296.29492530409,5028.39969637581,22457.0540677517,47254.6241175079,12000000,0.18,144,1
13802.3423648202,13804.7137060795,13804.7106242895,19466.7427901466,19517.9927781764,19514.2242336041,13889.4241690672,13891.8105552863,13891.8074536147,1.41039414003843,1.41386436500895,1.41359169088765,118978.256429904,28399420.7929428,6448820.32505347,3.04995352900969,3.12741043599765,3.10436742579622,0.992631920026806,125450.766805742,40983156.8791398,394519420.600596,5047380378.31688,17866696307.5631,77643.6750499753,19682874.8177609,115433669.36159,4040770775.9769,26542745989.762,6628.70370807291,4203526.06281307,205333676.696484,2308086681.32311,26139099041.5007,2.40433805888897,2.36231710150728,1.98885606471025,2.88623379729044,2.36860845415041,2986.89073747408,1695336.52940632,25086344.8181946,504119924.153816,2232977813.88739,54.6524540846436,1302.0508935546,5008.62703923886,22452.6150849699,47254.3946515813,12000000,0.18,144,1
13802.3421874542,13804.7143673911,13804.7117173592,19467.1066380711,19517.994328906,19514.2165121319,13889.4239453637,13891.811220758,13891.8085536687,1.41042051948009,1.41386440961144,1.41359101962217,119052.470241796,14515663.6443971,3787388.11490567,3.01976367277827,3.12990121545999,3.12873198861777,0.999626433308359,125451.047536434,40983159.3674727,394519568.921427,5047378658.36794,17866695956.8693,77643.6825689697,19682877.5107956,115433727.071446,4040770004.82731,26542748604.6569,6628.39479693975,4203524.91012636,205333638.713503,2308085793.04123,26139106548.0299,2.40435908299728,2.3623184104303,1.98885730173105,2.88623369986641,2.36860839177707,2986.89764523765,1695336.44227057,25086355.5349142,504119757.334813,2232977770.75083,54.6525172818019,1302.05086009363,5008.62810906482,22452.611370057,47254.3941951521,12000000,0.18,144,1
13802.3430065343,13804.7148085488,13804.7126976182,19467.4655985528,19517.9960956478,19514.2071722951,13889.4247153612,13891.8116646821,13891.809540209,1.41044644299425,1.41386449240958,1.41359024267575,121386.419202425,16753248.1340007,4545715.97840407,2.97336806159858,3.06741491001101,3.05827873145138,0.997021538061311,125451.096912773,40983155.6789543,394519525.655929,5047378299.87901,17866694216.24,77643.7341614213,19682881.1987372,115433774.382335,4040769720.9817,26542749975.5578,6628.03497283059,4203524.47600716,205333552.491456,2308087491.59777,26139106562.2296,2.40436283232365,2.36231839823876,1.98885735512731,2.88623365523242,2.36860841065986,2986.89887804115,1695336.28848779,25086352.7909135,504119719.977135,2232977553.18842,54.6525285603617,1302.05080103957,5008.62783513743,22452.6105381342,47254.3918931184,12000000,0.18,144,1
13802.3437851262,13804.7149817477,13804.713419695,19467.8195312083,19517.9978033062,19514.196850636,13889.4254361203,13891.8118389577,13891.8102669375,1.41047200636948,1.41386459837182,1.4135894210448,122607.696753445,19744596.8900459,3390919.49676314,2.9120437486726,3.04608504112256,3.05170862172514,1.0018461666456,125451.392096232,40983154.8006988,394519550.688743,5047377729.84926,17866694420.6447,77643.7793595818,19682883.0629536,115433800.993917,4040769568.89007,26542750537.5085,6627.29214184024,4203522.19666134,205333529.122366,2308086559.56764,26139112145.9197,2.40438576127064,2.36231893080386,1.98885781301452,2.8862336198889,2.36860838007831,2986.90615593044,1695336.1751647,25086354.8844232,504119664.734953,2232977579.04116,54.6525951436017,1302.05075752242,5008.62804412777,22452.6093079391,47254.392166667,12000000,0.18,144,1
